timestamp,symbol,action,strength,composite,ema,imbalance,momentum,bayesian,large_orders,frequency,vol_confirm,ohara_score,reason,accepted
2025-12-08 16:22:14,SOLUSDT,HOLD,0,0.170,0.068,-0.1,18.4,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:14,ADAUSDT,HOLD,1,0.241,0.288,7.5,47.8,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:16,AVAXUSDT,HOLD,1,-0.315,-0.298,-5.4,-92.3,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:16,AAVEUSDT,HOLD,0,-0.137,-0.133,6.5,-34.9,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:22:20,BTCUSDT,HOLD,0,0.039,0.053,-19.2,26.2,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:21,ETHUSDT,HOLD,2,-0.313,-0.308,29.5,-93.5,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:21,BNBUSDT,HOLD,1,0.165,0.222,2.4,-30.6,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:22:22,SOLUSDT,HOLD,1,0.202,0.168,0.2,22.6,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:22,ADAUSDT,HOLD,1,0.231,0.234,7.1,52.6,BULLISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:22:24,AVAXUSDT,HOLD,2,0.381,0.338,-0.6,57.4,BEARISH,STRONG_BUY,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:24,AAVEUSDT,HOLD,0,0.526,0.485,7.4,64.7,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,imbalance_too_low (7% < 20.0%),NO
2025-12-08 16:22:28,BTCUSDT,HOLD,2,0.391,0.307,4.6,37.8,NEUTRAL,STRONG_SELL,HIGH,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:29,ETHUSDT,HOLD,0,0.130,0.021,41.1,-44.9,NEUTRAL,NEUTRAL,HIGH,NEUTRAL,1,below_threshold,NO
2025-12-08 16:22:29,BNBUSDT,HOLD,2,0.350,0.342,2.9,67.7,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:30,SOLUSDT,HOLD,1,0.299,0.266,1.6,18.0,NEUTRAL,MEDIUM_SELL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:30,ADAUSDT,HOLD,2,0.405,0.394,6.1,58.1,BULLISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:22:32,AVAXUSDT,HOLD,0,0.464,0.456,1.5,57.4,BULLISH,STRONG_BUY,HIGH,NEUTRAL,6,imbalance_too_low (1% < 20.0%),NO
2025-12-08 16:22:32,AAVEUSDT,HOLD,0,0.395,0.417,5.5,45.9,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,imbalance_too_low (6% < 20.0%),NO
2025-12-08 16:22:36,BTCUSDT,HOLD,0,-0.049,0.040,-14.2,32.7,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:37,ETHUSDT,HOLD,0,0.002,0.007,38.3,-45.2,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:37,BNBUSDT,HOLD,2,0.403,0.399,3.6,67.9,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:38,SOLUSDT,HOLD,1,0.180,0.202,0.7,26.4,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:38,ADAUSDT,HOLD,1,0.115,0.185,7.2,33.9,BULLISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:22:40,AVAXUSDT,HOLD,0,0.508,0.505,1.7,62.8,BULLISH,STRONG_BUY,HIGH,NEUTRAL,6,imbalance_too_low (2% < 20.0%),NO
2025-12-08 16:22:40,AAVEUSDT,HOLD,2,0.350,0.354,5.9,52.6,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:45,BTCUSDT,HOLD,0,-0.012,0.001,-19.1,31.5,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:45,ETHUSDT,HOLD,1,-0.252,-0.187,18.7,-13.1,BEARISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:22:45,BNBUSDT,HOLD,0,0.065,0.148,3.8,38.9,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:46,SOLUSDT,HOLD,1,-0.277,-0.247,-1.3,-67.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:46,ADAUSDT,HOLD,0,-0.018,0.033,7.5,-22.1,BULLISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:22:48,AVAXUSDT,HOLD,0,-0.174,-0.004,-5.8,-24.4,NEUTRAL,NEUTRAL,HIGH,NEUTRAL,1,below_threshold,NO
2025-12-08 16:22:48,AAVEUSDT,HOLD,0,-0.249,-0.098,1.4,-43.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:53,BTCUSDT,HOLD,0,-0.198,-0.148,-6.9,-48.3,BEARISH,STRONG_BUY,VERY_HIGH,NEUTRAL,5,very_high_activity,NO
2025-12-08 16:22:53,ETHUSDT,HOLD,1,-0.302,-0.295,19.9,-55.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:53,BNBUSDT,HOLD,0,-0.137,-0.119,1.3,-75.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:54,SOLUSDT,HOLD,2,-0.327,-0.322,-0.9,-76.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:22:54,ADAUSDT,HOLD,0,-0.008,0.002,7.1,-18.3,NEUTRAL,STRONG_SELL,HIGH,NEUTRAL,4,below_threshold,NO
2025-12-08 16:22:56,AVAXUSDT,HOLD,0,-0.152,-0.142,-4.8,-52.3,BEARISH,MEDIUM_SELL,HIGH,NEUTRAL,5,below_threshold,NO
2025-12-08 16:22:56,AAVEUSDT,HOLD,1,-0.257,-0.218,0.7,-44.4,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:01,BTCUSDT,HOLD,0,-0.464,-0.444,-18.3,-69.6,BEARISH,STRONG_SELL,VERY_HIGH,NEUTRAL,5,very_high_activity,NO
2025-12-08 16:23:01,ETHUSDT,HOLD,2,-0.400,-0.393,9.9,-55.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:01,BNBUSDT,HOLD,0,-0.126,-0.126,1.5,-75.5,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:02,SOLUSDT,HOLD,1,-0.185,-0.194,0.8,-57.5,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:02,ADAUSDT,HOLD,0,0.030,0.023,7.3,-25.2,BULLISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:04,AVAXUSDT,HOLD,0,-0.019,-0.050,-0.2,-49.8,NEUTRAL,MEDIUM_SELL,VERY_HIGH,NEUTRAL,2,very_high_activity,NO
2025-12-08 16:23:04,AAVEUSDT,HOLD,0,-0.120,-0.144,4.2,-44.0,NEUTRAL,STRONG_SELL,HIGH,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:09,BTCUSDT,HOLD,0,-0.294,-0.304,-10.8,-62.3,BEARISH,MEDIUM_SELL,VERY_HIGH,NEUTRAL,4,very_high_activity,NO
2025-12-08 16:23:09,ETHUSDT,HOLD,1,-0.204,-0.216,13.2,-58.6,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:09,BNBUSDT,HOLD,1,-0.225,-0.218,2.7,-82.9,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:10,SOLUSDT,HOLD,1,-0.213,-0.208,1.2,-46.0,BULLISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:23:10,ADAUSDT,HOLD,0,-0.084,-0.057,7.3,-1.6,BULLISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:12,AVAXUSDT,HOLD,0,0.141,0.093,-0.1,-35.4,BULLISH,STRONG_BUY,VERY_HIGH,NEUTRAL,5,very_high_activity,NO
2025-12-08 16:23:12,AAVEUSDT,HOLD,0,0.008,-0.030,-0.1,4.1,BEARISH,MEDIUM_SELL,HIGH,NEUTRAL,5,below_threshold,NO
2025-12-08 16:23:17,BTCUSDT,HOLD,0,-0.226,-0.231,-9.2,-59.1,BULLISH,NEUTRAL,VERY_HIGH,NEUTRAL,2,very_high_activity,NO
2025-12-08 16:23:17,ETHUSDT,HOLD,0,-0.074,-0.083,19.0,-60.4,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:17,BNBUSDT,HOLD,1,-0.255,-0.246,1.6,-40.5,NEUTRAL,MEDIUM_SELL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:18,SOLUSDT,HOLD,0,-0.098,-0.125,1.2,-26.5,BULLISH,STRONG_BUY,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:19,ADAUSDT,HOLD,0,-0.090,-0.082,5.9,1.3,BULLISH,MEDIUM_SELL,HIGH,NEUTRAL,5,below_threshold,NO
2025-12-08 16:23:20,AVAXUSDT,HOLD,0,0.068,0.074,-0.5,16.7,BULLISH,STRONG_BUY,VERY_HIGH,NEUTRAL,5,very_high_activity,NO
2025-12-08 16:23:20,AAVEUSDT,HOLD,0,-0.080,-0.067,3.2,13.5,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:25,BTCUSDT,HOLD,0,-0.281,-0.269,-14.2,6.0,BEARISH,MEDIUM_SELL,VERY_HIGH,NEUTRAL,4,very_high_activity,NO
2025-12-08 16:23:25,ETHUSDT,HOLD,0,-0.056,-0.062,17.5,-9.4,BEARISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:25,BNBUSDT,HOLD,0,0.078,-0.003,3.5,20.6,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:26,SOLUSDT,HOLD,0,0.023,-0.014,1.9,22.5,BULLISH,STRONG_BUY,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:27,ADAUSDT,HOLD,0,0.028,0.001,6.9,31.9,BULLISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:23:28,AVAXUSDT,HOLD,0,0.006,0.023,-2.7,22.4,NEUTRAL,STRONG_BUY,VERY_HIGH,NEUTRAL,3,very_high_activity,NO
2025-12-08 16:23:28,AAVEUSDT,HOLD,0,-0.040,-0.047,1.3,7.4,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:33,BTCUSDT,HOLD,0,-0.412,-0.376,-25.9,6.2,NEUTRAL,MEDIUM_SELL,VERY_HIGH,NEUTRAL,2,very_high_activity,NO
2025-12-08 16:23:33,ETHUSDT,HOLD,0,-0.076,-0.073,11.2,-12.0,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:33,BNBUSDT,HOLD,0,-0.027,-0.021,3.7,-9.5,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:35,SOLUSDT,HOLD,0,-0.005,-0.008,-0.9,-5.9,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:35,ADAUSDT,HOLD,0,0.051,0.038,5.8,16.4,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:36,AVAXUSDT,HOLD,0,-0.091,-0.063,-3.8,22.7,BEARISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:23:36,AAVEUSDT,HOLD,0,-0.138,-0.115,-2.2,-7.3,NEUTRAL,STRONG_SELL,HIGH,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:41,BTCUSDT,HOLD,0,-0.423,-0.411,-20.3,-1.4,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,momentum_too_low (1% < 50.0%),NO
2025-12-08 16:23:41,ETHUSDT,HOLD,0,-0.055,-0.059,12.2,-10.0,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:41,BNBUSDT,HOLD,1,0.208,0.151,2.3,6.5,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:42,SOLUSDT,HOLD,1,0.256,0.190,-1.4,-1.8,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:43,ADAUSDT,HOLD,0,-0.002,0.008,6.2,7.3,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:23:44,AVAXUSDT,HOLD,0,-0.026,-0.035,-0.8,38.0,BEARISH,STRONG_SELL,HIGH,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:44,AAVEUSDT,HOLD,0,-0.085,-0.092,-1.1,-1.0,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:23:49,BTCUSDT,HOLD,0,0.122,-0.011,-4.1,-27.0,NEUTRAL,STRONG_SELL,HIGH,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:49,ETHUSDT,HOLD,0,0.086,0.050,4.2,-9.0,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:49,BNBUSDT,HOLD,0,-0.100,-0.038,2.6,-1.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:50,SOLUSDT,HOLD,0,0.102,0.124,-0.6,-7.9,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:23:51,ADAUSDT,HOLD,0,-0.202,-0.150,5.7,-34.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:52,AVAXUSDT,HOLD,0,-0.156,-0.126,-1.3,-6.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:52,AAVEUSDT,HOLD,1,-0.267,-0.223,-5.3,-9.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:57,BTCUSDT,HOLD,0,-0.157,-0.121,-27.0,-12.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:57,ETHUSDT,HOLD,1,-0.231,-0.160,-5.4,-39.2,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:23:57,BNBUSDT,HOLD,1,-0.299,-0.282,1.9,-58.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:23:58,SOLUSDT,HOLD,0,-0.031,0.008,-0.7,-15.5,BULLISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:23:59,ADAUSDT,HOLD,1,-0.227,-0.207,5.8,-44.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:00,AVAXUSDT,HOLD,0,-0.122,-0.123,-2.7,20.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:00,AAVEUSDT,HOLD,0,-0.109,-0.137,-1.6,4.2,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:05,BTCUSDT,HOLD,0,-0.109,-0.112,-20.3,-24.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:05,ETHUSDT,HOLD,1,-0.170,-0.167,-11.1,-24.6,BEARISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:24:05,BNBUSDT,HOLD,1,-0.247,-0.249,3.1,-59.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:06,SOLUSDT,HOLD,0,-0.122,-0.090,-0.2,-34.4,BULLISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:24:07,ADAUSDT,HOLD,1,-0.202,-0.202,5.7,-56.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:08,AVAXUSDT,HOLD,1,-0.159,-0.150,-3.4,8.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:08,AAVEUSDT,HOLD,0,-0.080,-0.094,-0.3,-1.7,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:24:13,BTCUSDT,HOLD,1,-0.205,-0.182,-11.3,-43.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:13,ETHUSDT,HOLD,1,-0.191,-0.185,-4.5,-44.6,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:13,BNBUSDT,HOLD,1,-0.259,-0.257,2.4,-45.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:15,SOLUSDT,HOLD,0,-0.013,-0.032,-0.9,-25.5,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:24:15,ADAUSDT,HOLD,0,-0.046,-0.056,6.9,-68.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:16,AVAXUSDT,HOLD,0,0.021,-0.022,-2.9,-49.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:16,AAVEUSDT,HOLD,1,0.251,0.164,1.8,18.8,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:24:21,BTCUSDT,HOLD,1,-0.191,-0.189,-2.3,-30.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:21,ETHUSDT,HOLD,1,-0.214,-0.212,-0.5,-60.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:21,BNBUSDT,HOLD,2,-0.312,-0.309,3.2,-83.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:23,SOLUSDT,HOLD,1,-0.214,-0.202,-1.0,-53.8,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:23,ADAUSDT,HOLD,1,-0.211,-0.202,5.4,-65.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:24,AVAXUSDT,HOLD,0,0.021,0.019,-1.4,-61.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:24,AAVEUSDT,HOLD,0,-0.202,-0.110,-1.4,-42.9,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:24:29,BTCUSDT,HOLD,0,-0.537,-0.450,-23.6,-40.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,momentum_too_low (41% < 50.0%),NO
2025-12-08 16:24:29,ETHUSDT,HOLD,2,-0.327,-0.320,-14.0,-57.3,NEUTRAL,NEUTRAL,NORMAL,NEUTRAL,2,below_threshold,NO
2025-12-08 16:24:29,BNBUSDT,HOLD,2,-0.317,-0.317,1.6,-75.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:31,SOLUSDT,HOLD,1,-0.272,-0.267,-1.2,-65.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:31,ADAUSDT,HOLD,1,-0.263,-0.259,6.9,-68.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:32,AVAXUSDT,HOLD,0,0.038,0.037,-0.4,-59.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:32,AAVEUSDT,HOLD,1,-0.198,-0.176,-1.0,-36.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:37,BTCUSDT,HOLD,0,-0.474,-0.468,-19.1,-45.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,imbalance_too_low (19% < 20.0%),NO
2025-12-08 16:24:37,ETHUSDT,HOLD,1,-0.203,-0.210,-4.0,-59.0,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:24:37,BNBUSDT,HOLD,0,0.011,-0.010,2.0,-74.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:39,SOLUSDT,HOLD,1,-0.238,-0.240,-0.1,-70.0,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:39,ADAUSDT,HOLD,1,-0.277,-0.276,6.9,-79.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:40,AVAXUSDT,HOLD,1,-0.228,-0.211,-1.7,-63.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:40,AAVEUSDT,HOLD,0,0.068,0.053,4.5,-61.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:45,BTCUSDT,HOLD,2,-0.351,-0.380,-13.8,-37.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,weak_signal,NO
2025-12-08 16:24:45,ETHUSDT,HOLD,1,-0.167,-0.170,0.7,-51.9,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:45,BNBUSDT,HOLD,0,0.086,0.062,3.5,-38.1,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:47,SOLUSDT,HOLD,1,-0.214,-0.221,0.8,-19.4,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:47,ADAUSDT,HOLD,0,-0.107,-0.118,6.5,-85.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:48,AVAXUSDT,HOLD,0,-0.073,-0.107,-1.3,11.2,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:48,AAVEUSDT,HOLD,0,-0.103,-0.093,4.7,-51.3,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:24:53,BTCUSDT,HOLD,1,-0.189,-0.237,-4.2,-36.5,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:53,ETHUSDT,HOLD,1,-0.251,-0.246,-1.1,-58.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:53,BNBUSDT,HOLD,0,-0.048,-0.021,1.9,-20.4,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:24:55,SOLUSDT,HOLD,1,-0.277,-0.263,-2.5,-19.4,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:24:55,ADAUSDT,HOLD,0,0.004,-0.004,6.2,-85.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:56,AVAXUSDT,HOLD,2,-0.337,-0.323,-5.0,-87.6,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:24:57,AAVEUSDT,HOLD,1,-0.281,-0.270,0.8,-78.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:25:01,BTCUSDT,HOLD,2,-0.380,-0.344,-14.3,-37.7,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:25:01,ETHUSDT,HOLD,1,-0.299,-0.296,-3.1,-55.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:25:01,BNBUSDT,HOLD,0,0.065,0.044,2.7,-36.4,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,below_threshold,NO
2025-12-08 16:25:03,SOLUSDT,HOLD,1,-0.268,-0.267,-1.8,-54.8,BEARISH,NEUTRAL,HIGH,NEUTRAL,3,below_threshold,NO
2025-12-08 16:25:03,ADAUSDT,HOLD,0,-0.174,-0.131,7.1,-36.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:25:04,AVAXUSDT,HOLD,1,-0.182,-0.191,-4.1,-87.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:25:05,AAVEUSDT,HOLD,2,-0.325,-0.322,-2.0,-80.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:25:09,BTCUSDT,SELL,3,-0.489,-0.480,-26.9,-69.8,BEARISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,confirmed,YES
2025-12-08 16:25:09,ETHUSDT,HOLD,3,-0.432,-0.423,-16.3,-59.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,YES
2025-12-08 16:25:09,BNBUSDT,HOLD,0,-0.049,-0.043,3.6,-82.4,BEARISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,below_threshold,NO
2025-12-08 16:25:11,SOLUSDT,HOLD,1,-0.169,-0.175,1.4,-61.4,BEARISH,MEDIUM_BUY,HIGH,NEUTRAL,5,below_threshold,NO
2025-12-08 16:25:11,ADAUSDT,HOLD,0,-0.148,-0.147,5.2,-59.5,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,below_threshold,NO
2025-12-08 16:25:12,AVAXUSDT,HOLD,0,-0.043,-0.052,-2.2,-86.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
2025-12-08 16:25:13,AAVEUSDT,HOLD,0,0.035,0.013,2.2,-60.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,below_threshold,NO
